spotcounts,genes,slide,normalisedDepth,ctxdepthInterval,cell.id,ctxdepthInterval_10
30,Chrdl1,009H,0.244514563207679,2,009H_M8b_E2_Astrocytes_327_12,3
33,Chrdl1,009H,0.258470958017429,2,009H_M8b_E2_Astrocytes_327_13,3
29,Chrdl1,009H,0.201927364154271,2,009H_M8b_E2_Astrocytes_327_15,3
16,Chrdl1,009H,0.272341246916176,2,009H_M8b_E2_Astrocytes_327_16,3
16,Chrdl1,009H,0.231022981006462,2,009H_M8b_E2_Astrocytes_208_3,3
28,Chrdl1,009H,0.287544905690556,2,009H_M8b_E2_Astrocytes_208_5,3
26,Chrdl1,009H,0.292409731289498,2,009H_M8b_E2_Astrocytes_208_6,3
39,Chrdl1,009H,0.24991615238806,2,009H_M8b_E2_Astrocytes_208_8,3
8,Chrdl1,009H,0.213864187810672,2,009H_M8b_E2_Astrocytes_208_9,3
22,Chrdl1,009H,0.221402947377374,2,009H_M8b_E2_Astrocytes_208_10,3
24,Chrdl1,009H,0.249797958042362,2,009H_M8b_E2_Astrocytes_208_11,3
22,Chrdl1,009H,0.220629508815354,2,009H_M8b_E2_Astrocytes_330_8,3
44,Chrdl1,009H,0.247974620979561,2,009H_M8b_E2_Astrocytes_330_12,3
33,Chrdl1,009H,0.271026537158417,2,009H_M8b_E2_Astrocytes_330_16,3
24,Chrdl1,009H,0.235684915277743,2,009H_M8b_E2_Astrocytes_330_18,3
28,Chrdl1,009H,0.218529205380791,2,009H_M8b_E2_Astrocytes_300_6,3
19,Chrdl1,009H,0.282356179593899,2,009H_M8b_E2_Astrocytes_305_4,3
27,Chrdl1,009H,0.291556711055782,2,009H_M8b_E2_Astrocytes_305_5,3
14,Chrdl1,009H,0.227323452467622,2,009H_M8b_E2_Astrocytes_171_2,3
22,Chrdl1,009H,0.230648415572902,2,009H_M8b_E2_Astrocytes_171_3,3
26,Chrdl1,009H,0.226640671015841,2,009H_M8b_E2_Astrocytes_171_8,3
22,Chrdl1,009H,0.26767256963538,2,009H_M8b_E2_Astrocytes_171_12,3
44,Chrdl1,009H,0.202079812817036,2,009H_M8b_E2_Astrocytes_562_2,3
25,Chrdl1,009H,0.257977104472325,2,009H_M8b_E2_Astrocytes_562_5,3
16,Chrdl1,009H,0.268908977793335,2,009H_M8b_E2_Astrocytes_562_6,3
27,Chrdl1,009H,0.230804629673353,2,009H_M8b_E2_Astrocytes_562_7,3
29,Chrdl1,009H,0.214589452559046,2,009H_M8b_E2_Astrocytes_613_2,3
22,Chrdl1,009H,0.270939166821381,2,009H_M8b_E2_Astrocytes_613_7,3
22,Chrdl1,009H,0.220603080163725,2,009H_M8b_E2_Astrocytes_613_8,3
31,Chrdl1,009H,0.281754606190848,2,009H_M8b_E2_Astrocytes_613_9,3
12,Chrdl1,009H,0.207128482197531,2,009H_M8b_E2_Astrocytes_240_1,3
30,Chrdl1,009H,0.282722786032712,2,009H_M8b_E2_Astrocytes_241_12,3
22,Chrdl1,009H,0.252407726132317,2,009H_M8b_E2_Astrocytes_241_13,3
16,Chrdl1,009H,0.277443411925783,2,009H_M8b_E2_Astrocytes_241_14,3
5,Chrdl1,009H,0.279772589049221,2,009H_M8b_E2_Astrocytes_241_15,3
23,Chrdl1,009H,0.2969359174858,2,009H_M8b_E2_Astrocytes_304_4,3
34,Chrdl1,009H,0.256205266253656,2,009H_M8b_E2_Astrocytes_304_6,3
23,Chrdl1,009H,0.235404582950762,2,009H_M8b_E2_Astrocytes_610_1,3
34,Chrdl1,009H,0.279989925733108,2,009H_M8b_E2_Astrocytes_610_2,3
21,Chrdl1,009H,0.201128885583346,2,009H_M8b_E2_Astrocytes_610_7,3
44,Chrdl1,009H,0.233124067407469,2,009H_M8b_E2_Astrocytes_610_8,3
40,Chrdl1,009H,0.229332004694039,2,009H_M8b_E2_Astrocytes_610_10,3
36,Chrdl1,009H,0.295656488728364,2,009H_M8b_E2_Astrocytes_610_14,3
37,Chrdl1,009H,0.277304976563841,2,009H_M8b_E2_Astrocytes_610_15,3
33,Chrdl1,009H,0.205124945630235,2,009H_M8b_E2_Astrocytes_610_17,3
46,Chrdl1,009H,0.272611485768154,2,009H_M8b_E2_Astrocytes_610_18,3
22,Chrdl1,009H,0.255191385365743,2,009H_M8b_E2_Astrocytes_585_1,3
36,Chrdl1,009H,0.28550039798643,2,009H_M8b_E2_Astrocytes_585_8,3
26,Chrdl1,009H,0.257409933372653,2,009H_M8b_E2_Astrocytes_236_11,3
28,Chrdl1,009H,0.215941958622568,2,009H_M8b_E2_Astrocytes_561_9,3
43,Chrdl1,009H,0.237129519397903,2,009H_M8b_E2_Astrocytes_561_11,3
39,Chrdl1,009H,0.21328197914945,2,009H_M8b_E2_Astrocytes_303_10,3
18,Chrdl1,009H,0.275642068177847,2,009H_M8b_E2_Astrocytes_579_1,3
57,Chrdl1,009H,0.212426617630012,2,009H_M8b_E2_Astrocytes_579_2,3
44,Chrdl1,009H,0.28942815966411,2,009H_M8b_E2_Astrocytes_579_3,3
31,Chrdl1,009H,0.222691058006736,2,009H_M8b_E2_Astrocytes_579_4,3
32,Chrdl1,009H,0.272694128689531,2,009H_M8b_E2_Astrocytes_579_5,3
34,Chrdl1,009H,0.286337041069129,2,009H_M8b_E2_Astrocytes_579_6,3
38,Chrdl1,009H,0.25648135867968,2,009H_M8b_E2_Astrocytes_579_9,3
28,Chrdl1,009H,0.24315034182598,2,009H_M8b_E2_Astrocytes_579_10,3
47,Chrdl1,009H,0.243746645745455,2,009H_M8b_E2_Astrocytes_579_11,3
38,Chrdl1,009H,0.288824922669758,2,009H_M8b_E2_Astrocytes_579_12,3
21,Chrdl1,009H,0.24348493321662,2,009H_M8b_E2_Astrocytes_579_13,3
31,Chrdl1,009H,0.20217360014909,2,009H_M8b_E2_Astrocytes_580_7,3
49,Chrdl1,009H,0.228979020924462,2,009H_M8b_E2_Astrocytes_580_11,3
32,Chrdl1,009H,0.243482025446681,2,009H_M8b_E2_Astrocytes_580_12,3
51,Chrdl1,009H,0.232222234720398,2,009H_M8b_E2_Astrocytes_580_16,3
37,Chrdl1,009H,0.278919814896889,2,009H_M8b_E2_Astrocytes_580_17,3
43,Chrdl1,009H,0.242901524727814,2,009H_M8b_E2_Astrocytes_580_19,3
18,Chrdl1,009H,0.249135319451729,2,009H_M8b_E2_Astrocytes_580_20,3
38,Chrdl1,009H,0.278048493941857,2,009H_M8b_E2_Astrocytes_580_22,3
42,Chrdl1,009H,0.26037920002955,2,009H_M8b_E2_Astrocytes_580_24,3
44,Chrdl1,009H,0.234945454893906,2,009H_M8b_E2_Astrocytes_584_6,3
55,Chrdl1,009H,0.239185118194365,2,009H_M8b_E2_Astrocytes_584_7,3
43,Chrdl1,009H,0.292251884057614,2,009H_M8b_E2_Astrocytes_584_11,3
20,Chrdl1,009H,0.235309285854735,2,009H_M8b_E2_Astrocytes_584_13,3
25,Chrdl1,009H,0.272926682449468,2,009H_M8b_E2_Astrocytes_331_1,3
29,Chrdl1,009H,0.280445318389303,2,009H_M8b_E2_Astrocytes_331_3,3
48,Chrdl1,009H,0.200760304088786,2,009H_M8b_E2_Astrocytes_298_2,3
24,Chrdl1,009H,0.226555036513526,2,009H_M8b_E2_Astrocytes_298_5,3
28,Chrdl1,009H,0.24267503970514,2,009H_M8b_E2_Astrocytes_298_6,3
9,Chrdl1,009H,0.247779930259995,2,009H_M8b_E2_Astrocytes_298_7,3
46,Chrdl1,009H,0.281688348999519,2,009H_M8b_E2_Astrocytes_298_8,3
30,Chrdl1,009H,0.249642210618643,2,009H_M8b_E2_Astrocytes_298_9,3
29,Chrdl1,009H,0.285627098381784,2,009H_M8b_E2_Astrocytes_298_10,3
50,Chrdl1,009H,0.23556862101383,2,009H_M8b_E2_Astrocytes_298_11,3
40,Chrdl1,009H,0.249405315569213,2,009H_M8b_E2_Astrocytes_298_12,3
2,Id1,009I,0.236448391612926,2,009I_M4b_E2_Astrocytes_892_11,3
0,Id1,009I,0.253967355839423,2,009I_M4b_E2_Astrocytes_892_12,3
1,Id1,009I,0.253820073204357,2,009I_M4b_E2_Astrocytes_892_13,3
0,Id1,009I,0.234064293588501,2,009I_M4b_E2_Astrocytes_892_14,3
2,Id1,009I,0.2469960950401,2,009I_M4b_E2_Astrocytes_679_3,3
0,Id1,009I,0.226655783575815,2,009I_M4b_E2_Astrocytes_679_5,3
0,Id1,009I,0.269722562725336,2,009I_M4b_E2_Astrocytes_679_8,3
0,Id1,009I,0.265950536655992,2,009I_M4b_E2_Astrocytes_679_9,3
0,Id1,009I,0.21009400476488,2,009I_M4b_E2_Astrocytes_679_10,3
2,Id1,009I,0.246463934683081,2,009I_M4b_E2_Astrocytes_909_9,3
1,Id1,009I,0.235237268475755,2,009I_M4b_E2_Astrocytes_909_11,3
15,Id1,009I,0.248114757285851,2,009I_M4b_E2_Astrocytes_909_13,3
6,Id1,009I,0.214124737640604,2,009I_M4b_E2_Astrocytes_909_14,3
2,Id1,009I,0.289368070821953,2,009I_M4b_E2_Astrocytes_935_1,3
3,Id1,009I,0.244579861717916,2,009I_M4b_E2_Astrocytes_913_3,3
0,Id1,009I,0.236031881127239,2,009I_M4b_E2_Astrocytes_633_12,3
4,Id1,009I,0.233458832050736,2,009I_M4b_E2_Astrocytes_633_13,3
1,Id1,009I,0.207332975788246,2,009I_M4b_E2_Astrocytes_893_3,3
0,Id1,009I,0.209396773615566,2,009I_M4b_E2_Astrocytes_893_5,3
1,Id1,009I,0.236612681046418,2,009I_M4b_E2_Astrocytes_893_6,3
1,Id1,009I,0.221558087290648,2,009I_M4b_E2_Astrocytes_893_7,3
0,Id1,009I,0.258014850444367,2,009I_M4b_E2_Astrocytes_893_8,3
1,Id1,009I,0.286045129291693,2,009I_M4b_E2_Astrocytes_893_9,3
0,Id1,009I,0.269882271825075,2,009I_M4b_E2_Astrocytes_893_10,3
0,Id1,009I,0.269012496386567,2,009I_M4b_E2_Astrocytes_893_11,3
6,Id1,009I,0.216166661410666,2,009I_M4b_E2_Astrocytes_891_12,3
2,Id1,009I,0.237809698878164,2,009I_M4b_E2_Astrocytes_939_4,3
1,Id1,009I,0.272310477014306,2,009I_M4b_E2_Astrocytes_648_1,3
1,Id1,009I,0.255880843000338,2,009I_M4b_E2_Astrocytes_648_2,3
2,Id1,009I,0.293121070339693,2,009I_M4b_E2_Astrocytes_648_3,3
0,Id1,009I,0.217835689691415,2,009I_M4b_E2_Astrocytes_912_4,3
2,Id1,009I,0.202986997876137,2,009I_M4b_E2_Astrocytes_912_6,3
0,Id1,009I,0.238279715961425,2,009I_M4b_E2_Astrocytes_912_7,3
1,Id1,009I,0.269302584813201,2,009I_M4b_E2_Astrocytes_912_12,3
11,Id1,009I,0.247730482544833,2,009I_M4b_E2_Astrocytes_912_13,3
0,Id1,009I,0.283710085172859,2,009I_M4b_E2_Astrocytes_912_14,3
0,Id1,009I,0.229729960140251,2,009I_M4b_E2_Astrocytes_936_5,3
3,Id1,009I,0.269717309783389,2,009I_M4b_E2_Astrocytes_936_8,3
0,Id1,009I,0.229993112910326,2,009I_M4b_E2_Astrocytes_894_7,3
0,Id1,009I,0.242810157600533,2,009I_M4b_E2_Astrocytes_649_2,3
0,Id1,009I,0.278172605738164,2,009I_M4b_E2_Astrocytes_649_4,3
1,Id1,009I,0.235579986418532,2,009I_M4b_E2_Astrocytes_715_1,3
8,Id1,009I,0.291845247442493,2,009I_M4b_E2_Astrocytes_653_6,3
5,Id1,009I,0.246856527822168,2,009I_M4b_E2_Astrocytes_634_5,3
0,Id1,009I,0.255077766291847,2,009I_M4b_E2_Astrocytes_634_6,3
1,Id1,009I,0.272692546121216,2,009I_M4b_E2_Astrocytes_682_1,3
1,Id1,009I,0.228990511591453,2,009I_M4b_E2_Astrocytes_682_3,3
0,Id1,009I,0.233734923090089,2,009I_M4b_E2_Astrocytes_682_4,3
2,Id1,009I,0.231846070016166,2,009I_M4b_E2_Astrocytes_682_5,3
0,Id1,009I,0.239599819772847,2,009I_M4b_E2_Astrocytes_712_1,3
0,Id1,009I,0.251714410303263,2,009I_M4b_E2_Astrocytes_712_3,3
0,Id1,009I,0.232836939935843,2,009I_M4b_E2_Astrocytes_712_4,3
0,Id1,009I,0.25645320650879,2,009I_M4b_E2_Astrocytes_712_7,3
1,Id1,009I,0.251768783586663,2,009I_M4b_E2_Astrocytes_712_8,3
1,Id1,009I,0.237509915177827,2,009I_M4b_E2_Astrocytes_712_9,3
11,Id1,009I,0.237699582111942,2,009I_M4b_E2_Astrocytes_908_1,3
0,Id1,009I,0.214655441654371,2,009I_M4b_E2_Astrocytes_908_3,3
2,Id1,009I,0.278008942175638,2,009I_M4b_E2_Astrocytes_908_6,3
2,Id1,009I,0.220881512131725,2,009I_M4b_E2_Astrocytes_654_3,3
0,Id1,009I,0.277325829533877,2,009I_M4b_E2_Astrocytes_654_4,3
1,Id1,009I,0.295520827296685,2,009I_M4b_E2_Astrocytes_654_8,3
0,Id1,009I,0.216173576921988,2,009I_M4b_E2_Astrocytes_650_6,3
1,Id1,009I,0.263845293093669,2,009I_M4b_E2_Astrocytes_650_8,3
0,Id1,009I,0.294124174726724,2,009I_M5b_E2_Astrocytes_796_9,3
0,Id1,009I,0.263768844977104,2,009I_M5b_E2_Astrocytes_796_15,3
1,Id1,009I,0.226495488694108,2,009I_M5b_E2_Astrocytes_762_5,3
8,Id1,009I,0.213084459908394,2,009I_M5b_E2_Astrocytes_762_7,3
1,Id1,009I,0.279900833881843,2,009I_M5b_E2_Astrocytes_762_9,3
1,Id1,009I,0.250403996712001,2,009I_M5b_E2_Astrocytes_762_13,3
1,Id1,009I,0.220353703654676,2,009I_M5b_E2_Astrocytes_795_1,3
0,Id1,009I,0.227584944754816,2,009I_M5b_E2_Astrocytes_795_6,3
1,Id1,009I,0.26936334708044,2,009I_M5b_E2_Astrocytes_795_8,3
3,Id1,009I,0.206692843165165,2,009I_M5b_E2_Astrocytes_795_10,3
0,Id1,009I,0.223783548988526,2,009I_M5b_E2_Astrocytes_795_13,3
0,Id1,009I,0.28845914100409,2,009I_M5b_E2_Astrocytes_763_14,3
1,Id1,009I,0.281943250567299,2,009I_M5b_E2_Astrocytes_791_16,3
0,Id1,009I,0.283520371401302,2,009I_M5b_E2_Astrocytes_791_21,3
2,Id1,009I,0.253143088160543,2,009I_M5b_E2_Astrocytes_760_2,3
0,Id1,009I,0.21311156062787,2,009I_M5b_E2_Astrocytes_726_1,3
1,Id1,009I,0.237075596022206,2,009I_M5b_E2_Astrocytes_726_5,3
6,Id1,009I,0.267310497687233,2,009I_M5b_E2_Astrocytes_726_8,3
2,Id1,009I,0.215428126870841,2,009I_M5b_E2_Astrocytes_726_9,3
4,Id1,009I,0.238009027232674,2,009I_M5b_E2_Astrocytes_726_12,3
1,Id1,009I,0.262159297011284,2,009I_M5b_E2_Astrocytes_726_18,3
1,Id1,009I,0.214360679702691,2,009I_M5b_E2_Astrocytes_726_21,3
0,Id1,009I,0.251455368304278,2,009I_M5b_E2_Astrocytes_726_22,3
2,Id1,009I,0.254218585256652,2,009I_M5b_E2_Astrocytes_726_23,3
0,Id1,009I,0.261032384204849,2,009I_M5b_E2_Astrocytes_792_3,3
1,Id1,009I,0.241593089508984,2,009I_M5b_E2_Astrocytes_792_7,3
1,Id1,009I,0.27273540305483,2,009I_M5b_E2_Astrocytes_792_8,3
1,Id1,009I,0.262680631197817,2,009I_M5b_E2_Astrocytes_792_9,3
2,Id1,009I,0.281259388676056,2,009I_M5b_E2_Astrocytes_792_13,3
3,Id1,009I,0.299528694594677,2,009I_M5b_E2_Astrocytes_759_3,3
0,Id1,009I,0.296198616767845,2,009I_M5b_E2_Astrocytes_759_6,3
4,Id1,009I,0.279638827583876,2,009I_M5b_E2_Astrocytes_759_9,3
4,Il33,009I,0.236448391612926,2,009I_M4b_E2_Astrocytes_892_11,3
1,Il33,009I,0.253967355839423,2,009I_M4b_E2_Astrocytes_892_12,3
4,Il33,009I,0.253820073204357,2,009I_M4b_E2_Astrocytes_892_13,3
7,Il33,009I,0.234064293588501,2,009I_M4b_E2_Astrocytes_892_14,3
6,Il33,009I,0.2469960950401,2,009I_M4b_E2_Astrocytes_679_3,3
13,Il33,009I,0.226655783575815,2,009I_M4b_E2_Astrocytes_679_5,3
6,Il33,009I,0.269722562725336,2,009I_M4b_E2_Astrocytes_679_8,3
0,Il33,009I,0.265950536655992,2,009I_M4b_E2_Astrocytes_679_9,3
2,Il33,009I,0.21009400476488,2,009I_M4b_E2_Astrocytes_679_10,3
1,Il33,009I,0.246463934683081,2,009I_M4b_E2_Astrocytes_909_9,3
9,Il33,009I,0.235237268475755,2,009I_M4b_E2_Astrocytes_909_11,3
2,Il33,009I,0.248114757285851,2,009I_M4b_E2_Astrocytes_909_13,3
0,Il33,009I,0.214124737640604,2,009I_M4b_E2_Astrocytes_909_14,3
2,Il33,009I,0.289368070821953,2,009I_M4b_E2_Astrocytes_935_1,3
1,Il33,009I,0.244579861717916,2,009I_M4b_E2_Astrocytes_913_3,3
2,Il33,009I,0.236031881127239,2,009I_M4b_E2_Astrocytes_633_12,3
8,Il33,009I,0.233458832050736,2,009I_M4b_E2_Astrocytes_633_13,3
0,Il33,009I,0.207332975788246,2,009I_M4b_E2_Astrocytes_893_3,3
10,Il33,009I,0.209396773615566,2,009I_M4b_E2_Astrocytes_893_5,3
2,Il33,009I,0.236612681046418,2,009I_M4b_E2_Astrocytes_893_6,3
4,Il33,009I,0.221558087290648,2,009I_M4b_E2_Astrocytes_893_7,3
9,Il33,009I,0.258014850444367,2,009I_M4b_E2_Astrocytes_893_8,3
5,Il33,009I,0.286045129291693,2,009I_M4b_E2_Astrocytes_893_9,3
4,Il33,009I,0.269882271825075,2,009I_M4b_E2_Astrocytes_893_10,3
13,Il33,009I,0.269012496386567,2,009I_M4b_E2_Astrocytes_893_11,3
6,Il33,009I,0.216166661410666,2,009I_M4b_E2_Astrocytes_891_12,3
9,Il33,009I,0.237809698878164,2,009I_M4b_E2_Astrocytes_939_4,3
7,Il33,009I,0.272310477014306,2,009I_M4b_E2_Astrocytes_648_1,3
0,Il33,009I,0.255880843000338,2,009I_M4b_E2_Astrocytes_648_2,3
11,Il33,009I,0.293121070339693,2,009I_M4b_E2_Astrocytes_648_3,3
2,Il33,009I,0.217835689691415,2,009I_M4b_E2_Astrocytes_912_4,3
5,Il33,009I,0.202986997876137,2,009I_M4b_E2_Astrocytes_912_6,3
0,Il33,009I,0.238279715961425,2,009I_M4b_E2_Astrocytes_912_7,3
1,Il33,009I,0.269302584813201,2,009I_M4b_E2_Astrocytes_912_12,3
0,Il33,009I,0.247730482544833,2,009I_M4b_E2_Astrocytes_912_13,3
1,Il33,009I,0.283710085172859,2,009I_M4b_E2_Astrocytes_912_14,3
4,Il33,009I,0.229729960140251,2,009I_M4b_E2_Astrocytes_936_5,3
5,Il33,009I,0.269717309783389,2,009I_M4b_E2_Astrocytes_936_8,3
1,Il33,009I,0.229993112910326,2,009I_M4b_E2_Astrocytes_894_7,3
1,Il33,009I,0.242810157600533,2,009I_M4b_E2_Astrocytes_649_2,3
2,Il33,009I,0.278172605738164,2,009I_M4b_E2_Astrocytes_649_4,3
1,Il33,009I,0.235579986418532,2,009I_M4b_E2_Astrocytes_715_1,3
4,Il33,009I,0.291845247442493,2,009I_M4b_E2_Astrocytes_653_6,3
7,Il33,009I,0.246856527822168,2,009I_M4b_E2_Astrocytes_634_5,3
3,Il33,009I,0.255077766291847,2,009I_M4b_E2_Astrocytes_634_6,3
7,Il33,009I,0.272692546121216,2,009I_M4b_E2_Astrocytes_682_1,3
1,Il33,009I,0.228990511591453,2,009I_M4b_E2_Astrocytes_682_3,3
2,Il33,009I,0.233734923090089,2,009I_M4b_E2_Astrocytes_682_4,3
5,Il33,009I,0.231846070016166,2,009I_M4b_E2_Astrocytes_682_5,3
4,Il33,009I,0.239599819772847,2,009I_M4b_E2_Astrocytes_712_1,3
2,Il33,009I,0.251714410303263,2,009I_M4b_E2_Astrocytes_712_3,3
6,Il33,009I,0.232836939935843,2,009I_M4b_E2_Astrocytes_712_4,3
1,Il33,009I,0.25645320650879,2,009I_M4b_E2_Astrocytes_712_7,3
16,Il33,009I,0.251768783586663,2,009I_M4b_E2_Astrocytes_712_8,3
2,Il33,009I,0.237509915177827,2,009I_M4b_E2_Astrocytes_712_9,3
2,Il33,009I,0.237699582111942,2,009I_M4b_E2_Astrocytes_908_1,3
1,Il33,009I,0.214655441654371,2,009I_M4b_E2_Astrocytes_908_3,3
5,Il33,009I,0.278008942175638,2,009I_M4b_E2_Astrocytes_908_6,3
0,Il33,009I,0.220881512131725,2,009I_M4b_E2_Astrocytes_654_3,3
1,Il33,009I,0.277325829533877,2,009I_M4b_E2_Astrocytes_654_4,3
0,Il33,009I,0.295520827296685,2,009I_M4b_E2_Astrocytes_654_8,3
6,Il33,009I,0.216173576921988,2,009I_M4b_E2_Astrocytes_650_6,3
1,Il33,009I,0.263845293093669,2,009I_M4b_E2_Astrocytes_650_8,3
5,Il33,009I,0.294124174726724,2,009I_M5b_E2_Astrocytes_796_9,3
4,Il33,009I,0.263768844977104,2,009I_M5b_E2_Astrocytes_796_15,3
13,Il33,009I,0.226495488694108,2,009I_M5b_E2_Astrocytes_762_5,3
1,Il33,009I,0.213084459908394,2,009I_M5b_E2_Astrocytes_762_7,3
1,Il33,009I,0.279900833881843,2,009I_M5b_E2_Astrocytes_762_9,3
1,Il33,009I,0.250403996712001,2,009I_M5b_E2_Astrocytes_762_13,3
13,Il33,009I,0.220353703654676,2,009I_M5b_E2_Astrocytes_795_1,3
3,Il33,009I,0.227584944754816,2,009I_M5b_E2_Astrocytes_795_6,3
5,Il33,009I,0.26936334708044,2,009I_M5b_E2_Astrocytes_795_8,3
1,Il33,009I,0.206692843165165,2,009I_M5b_E2_Astrocytes_795_10,3
0,Il33,009I,0.223783548988526,2,009I_M5b_E2_Astrocytes_795_13,3
6,Il33,009I,0.28845914100409,2,009I_M5b_E2_Astrocytes_763_14,3
13,Il33,009I,0.281943250567299,2,009I_M5b_E2_Astrocytes_791_16,3
9,Il33,009I,0.283520371401302,2,009I_M5b_E2_Astrocytes_791_21,3
8,Il33,009I,0.253143088160543,2,009I_M5b_E2_Astrocytes_760_2,3
1,Il33,009I,0.21311156062787,2,009I_M5b_E2_Astrocytes_726_1,3
2,Il33,009I,0.237075596022206,2,009I_M5b_E2_Astrocytes_726_5,3
17,Il33,009I,0.267310497687233,2,009I_M5b_E2_Astrocytes_726_8,3
15,Il33,009I,0.215428126870841,2,009I_M5b_E2_Astrocytes_726_9,3
7,Il33,009I,0.238009027232674,2,009I_M5b_E2_Astrocytes_726_12,3
14,Il33,009I,0.262159297011284,2,009I_M5b_E2_Astrocytes_726_18,3
8,Il33,009I,0.214360679702691,2,009I_M5b_E2_Astrocytes_726_21,3
6,Il33,009I,0.251455368304278,2,009I_M5b_E2_Astrocytes_726_22,3
7,Il33,009I,0.254218585256652,2,009I_M5b_E2_Astrocytes_726_23,3
3,Il33,009I,0.261032384204849,2,009I_M5b_E2_Astrocytes_792_3,3
0,Il33,009I,0.241593089508984,2,009I_M5b_E2_Astrocytes_792_7,3
10,Il33,009I,0.27273540305483,2,009I_M5b_E2_Astrocytes_792_8,3
7,Il33,009I,0.262680631197817,2,009I_M5b_E2_Astrocytes_792_9,3
11,Il33,009I,0.281259388676056,2,009I_M5b_E2_Astrocytes_792_13,3
11,Il33,009I,0.299528694594677,2,009I_M5b_E2_Astrocytes_759_3,3
5,Il33,009I,0.296198616767845,2,009I_M5b_E2_Astrocytes_759_6,3
12,Il33,009I,0.279638827583876,2,009I_M5b_E2_Astrocytes_759_9,3
19,Eogt,009H,0.261230790312956,2,009H_M8b_E2_Astrocytes_563_7,3
29,Eogt,009H,0.231266142597778,2,009H_M8b_E2_Astrocytes_284_12,3
25,Eogt,009H,0.266592965151963,2,009H_M8b_E2_Astrocytes_326_1,3
26,Eogt,009H,0.289939799429957,2,009H_M8b_E2_Astrocytes_326_10,3
26,Eogt,009H,0.209295723134839,2,009H_M8b_E2_Astrocytes_261_1,3
31,Eogt,009H,0.233660934165839,2,009H_M8b_E2_Astrocytes_299_9,3
23,Eogt,009H,0.244016701454759,2,009H_M8b_E2_Astrocytes_299_11,3
30,Eogt,009H,0.26300874938268,2,009H_M8b_E2_Astrocytes_299_13,3
21,Eogt,009H,0.267251621068065,2,009H_M8b_E2_Astrocytes_299_14,3
15,Eogt,009H,0.281302787697749,2,009H_M8b_E2_Astrocytes_299_15,3
44,Eogt,009H,0.236030069465602,2,009H_M8b_E2_Astrocytes_237_3,3
16,Eogt,009H,0.293092279574103,2,009H_M8b_E2_Astrocytes_237_6,3
28,Eogt,009H,0.243969088927309,2,009H_M8b_E2_Astrocytes_360_4,3
51,Eogt,009H,0.244406672891536,2,009H_M8b_E2_Astrocytes_360_7,3
24,Eogt,009H,0.277581830078762,2,009H_M8b_E2_Astrocytes_360_8,3
20,Eogt,009H,0.232259048622217,2,009H_M8b_E2_Astrocytes_360_14,3
42,Eogt,009H,0.233187218355021,2,009H_M8b_E2_Astrocytes_297_3,3
24,Eogt,009H,0.252863121625154,2,009H_M8b_E2_Astrocytes_297_4,3
28,Eogt,009H,0.206419085646593,2,009H_M8b_E2_Astrocytes_205_1,3
28,Eogt,009H,0.209530978229951,2,009H_M8b_E2_Astrocytes_205_5,3
21,Eogt,009H,0.261664318790869,2,009H_M8b_E2_Astrocytes_205_8,3
23,Eogt,009H,0.280079209267471,2,009H_M8b_E2_Astrocytes_205_9,3
33,Eogt,009H,0.291466483449442,2,009H_M8b_E2_Astrocytes_205_11,3
15,Eogt,009H,0.290664380661949,2,009H_M8b_E2_Astrocytes_168_2,3
6,Eogt,009H,0.278590644975056,2,009H_M8b_E2_Astrocytes_168_4,3
12,Eogt,009H,0.235113522277649,2,009H_M8b_E2_Astrocytes_168_5,3
16,Eogt,009H,0.299529712812947,2,009H_M8b_E2_Astrocytes_168_8,3
11,Eogt,009H,0.280120363230514,2,009H_M8b_E2_Astrocytes_168_11,3
8,Eogt,009H,0.250810565801714,2,009H_M8b_E2_Astrocytes_168_13,3
19,Eogt,009H,0.274039362521561,2,009H_M8b_E2_Astrocytes_168_18,3
21,Eogt,009H,0.223226752330099,2,009H_M8b_E2_Astrocytes_327_3,3
13,Eogt,009H,0.236438814090219,2,009H_M8b_E2_Astrocytes_327_4,3
35,Eogt,009H,0.247600626612376,2,009H_M8b_E2_Astrocytes_327_5,3
42,Eogt,009H,0.242746717878331,2,009H_M8b_E2_Astrocytes_327_10,3
31,Eogt,009H,0.244514563207679,2,009H_M8b_E2_Astrocytes_327_12,3
34,Eogt,009H,0.258470958017429,2,009H_M8b_E2_Astrocytes_327_13,3
16,Eogt,009H,0.201927364154271,2,009H_M8b_E2_Astrocytes_327_15,3
25,Eogt,009H,0.272341246916176,2,009H_M8b_E2_Astrocytes_327_16,3
18,Eogt,009H,0.231022981006462,2,009H_M8b_E2_Astrocytes_208_3,3
24,Eogt,009H,0.287544905690556,2,009H_M8b_E2_Astrocytes_208_5,3
30,Eogt,009H,0.292409731289498,2,009H_M8b_E2_Astrocytes_208_6,3
29,Eogt,009H,0.24991615238806,2,009H_M8b_E2_Astrocytes_208_8,3
5,Eogt,009H,0.213864187810672,2,009H_M8b_E2_Astrocytes_208_9,3
13,Eogt,009H,0.221402947377374,2,009H_M8b_E2_Astrocytes_208_10,3
20,Eogt,009H,0.249797958042362,2,009H_M8b_E2_Astrocytes_208_11,3
30,Eogt,009H,0.220629508815354,2,009H_M8b_E2_Astrocytes_330_8,3
40,Eogt,009H,0.247974620979561,2,009H_M8b_E2_Astrocytes_330_12,3
